,Expt,ClogP,Polarizability,Name,smiles
1430,0.62,0.34,47.012,1-propanol,CCCO
1431,-0.72,1.75,84.464,3-methyl-2-pentanol,CCC(C)CCO
1432,-0.52,1.22,71.98,isopentanol,CC(C)CCO
1433,1.1,-0.19,34.528,ethanol,CCO
1434,-0.93,0.28,118.061,dl-tropic acid,O=C(O)C(CO)c1ccccc1
1435,-2.11,2.82,109.432,2-ethyl-1-hexanol,CCCCC(CC)CO
1436,-1.11,1.75,84.464,2-methyl-1-pentanol,CCCC(C)CO
1437,-1.17,1.75,84.464,2-ethyl-1-butanol,CCC(CC)CO
1438,-0.47,1.22,71.98,2-methyl-1-butanol,CCC(C)CO
1439,-1.6,2.1,96.948,"2,4-dimethyl-1-pentanol",CC(C)CC(C)CO
1440,0.04,0.69,59.496,2-methylpropanol,CC(C)CO
1441,-0.39,1.57,84.464,"2,3-dimethylbutanol",CC(C)C(C)CO
1442,-2.46,3.28,133.088,lemonol,CC(C)=CCCC(C)=CCO
1444,1.57,-0.72,22.044,methanol,CO
1445,-2.55,2.74,154.352,benzhydrol,OC(c1ccccc1)c1ccccc1
1446,-2.85,2.13,167.424,benzoin,O=C(c1ccccc1)C(O)c1ccccc1
1447,-1.15,1.92,96.948,"2,2-dimethyl-3-pentanol",CCC(O)C(C)(C)C
1448,-0.62,1.39,84.464,"3,3-dimethyl-2-butanol",CC(O)C(C)(C)C
1449,-2.52,3.03,166.83599999999996,"DL-1,2-diphenylethanol",OC(Cc1ccccc1)c1ccccc1
1450,-2.94,4.41,146.884,2-undecanol,CCCCCCCCCC(C)O
1451,-2.74,3.35,121.916,2-nonanol,CCCCCCCC(C)O
1452,-2.09,2.82,109.432,2-octanol,CCCCCCC(C)O
1453,-1.98,2.82,109.432,3-octanol,CCCCCC(O)CC
1454,-1.55,2.29,96.948,2-heptanol,CCCCCC(C)O
1455,-1.47,2.29,96.948,3-heptanol,CCCCC(O)CC
1456,-0.89,1.75,84.464,2-hexanol,CCCCC(C)O
1457,-1.4,2.29,96.948,4-heptanol,CCCC(O)CCC
1458,-0.8,1.75,84.464,3-hexanol,CCCC(O)CC
1459,-0.29,1.22,71.98,2-pentanol,CCCC(C)O
1460,-0.59,1.58,83.80799999999998,1-Hexene-3-ol,C=CC(O)CCC
1461,-1.38,2.1,96.948,5-methyl-2-hexanol,CC(C)CCC(C)O
1462,-0.24,1.22,71.98,3-pentanol,CCC(O)CC
1463,0.43,0.69,59.496,2-butanol,CCC(C)O
1464,-0.8,1.57,84.464,4-methyl-2-pentanol,CC(C)CC(C)O
1465,1.12,-2.32,55.62600000000001,glycerol,OCC(O)CO
1466,-0.92,1.38,100.682,1-phenylethanol,CC(O)c1ccccc1
1467,0.43,0.16,47.012,2-propanol,CC(C)O
1468,-1.72,2.63,109.432,3-methyl-2-heptanol,CCCCC(C)C(C)O
1469,-0.72,1.57,84.464,3-methyl-2-pentanol,CCC(C)C(C)O
1470,-0.54,1.25,113.739,"2-ethyl-1,3-hexanediol",CCCC(O)C(CC)CO
1471,-0.7,1.57,84.464,2-methyl-3-pentanol,CCC(O)C(C)C
1472,-0.2,1.04,71.98,3-methyl-2-butanol,CC(C)C(C)O
1473,-1.22,1.92,96.948,"2,4-dimethyl-3-pentanol",CC(C)C(O)C(C)C
1474,-1.93,1.86,171.143,hydrobenzoin,OC(c1ccccc1)C(O)c1ccccc1
1475,0.7,-3.0,72.417,erythritol,OCC(O)C(O)CO
1476,1.09,-4.67,105.999,sorbitol,OCC(O)C(O)C(O)C(O)CO
1478,-1.42,1.47,133.101,d-camphoric acid,CC1(C(=O)O)CCC(C(=O)O)C1(C)C
1479,-2.28,2.02,172.31900000000005,diphenic acid,O=C(O)c1ccccc1-c1ccccc1C(=O)O
1480,-2.06,2.35,101.27,o-toluic acid,Cc1ccccc1C(=O)O
1481,-2.11,0.81,106.165,o-phthalic acid,O=C(O)c1ccccc1C(=O)O
1482,-2.14,2.35,101.27,m-toluic acid,Cc1cccc(C(=O)O)c1
1483,-2.6,2.35,101.27,p-toluic acid,Cc1ccc(C(=O)O)cc1
1484,-1.55,1.89,88.786,benzoic acid,O=C(O)c1ccccc1
1485,-1.45,1.77,90.754,cyclohexanecarboxylic acid,O=C(O)C1CCCCC1
1486,-0.29,-0.28,132.29399999999998,l-camphoronic acid,CC(C)(C(=O)O)C(C)(CC(=O)O)C(=O)O
1487,-2.06,2.44,113.098,atropic acid,C=C(C(=O)O)c1ccccc1
1488,0.01,0.83,59.428,methacrylic acid,C=C(C)C(=O)O
1489,-2.65,2.74,143.112,1-naphthaceneacetic acid,O=C(O)Cc1cccc2ccccc12
1490,-0.89,1.5,101.27,phenylacetic acid,O=C(O)Cc1ccccc1
1491,-1.41,1.84,113.754,hydrocinnamic acid,O=C(O)CCc1ccccc1
1494,-4.31,6.62,197.408,pentadecanoic acid,CCCCCCCCCCCCCCC(=O)O
1495,-5.33,6.09,184.924,tetradecanoic acid,CCCCCCCCCCCCCC(=O)O
1496,-4.62,5.03,159.95600000000005,vulvic acid,CCCCCCCCCCCC(=O)O
1497,-3.55,4.5,147.472,undedecanoic acid,CCCCCCCCCCC(=O)O
1498,-3.44,3.97,134.988,caprinic acid,CCCCCCCCCC(=O)O
1499,-3.4,3.99,146.816,undecylic acid,C=CCCCCCCCCC(=O)O
1500,-2.75,3.43,122.504,pelargonic acid,CCCCCCCCC(=O)O
1501,-1.89,1.33,127.399,azelaic acid,O=C(O)CCCCCCCC(=O)O
1502,-2.3,2.9,110.02,caprylic acid,CCCCCCCC(=O)O
1503,-1.06,1.84,85.052,caproic acid,CCCCCC(=O)O
1504,-0.82,0.079,89.947,adipic acid,O=C(O)CCCCC(=O)O
1505,1.0,-1.04,77.46300000000002,glutaric acid,O=C(O)CCCC(=O)O
1506,-0.19,0.78,60.084,butyric acid,CCCC(=O)O
1508,-0.2,-0.59,64.979,succinic acid,O=C(O)CCC(=O)O
1509,1.22,-0.29,35.116,acetic acid,CC(=O)O
1510,-3.22,3.25,167.424,diphenylacetic acid,O=C(O)C(c1ccccc1)c1ccccc1
1511,-1.86,2.72,110.02,valproic acid,CCCC(CCC)C(=O)O
1512,-0.81,1.66,85.052,2-ethylbutyric acid,CCC(CC)C(=O)O
1514,-3.99,3.72,163.69,ibuprofen,CC(C)Cc1ccc(C(C)C(=O)O)cc1
1515,0.28,0.59,60.084,isobutyric acid,CC(C)C(=O)O
1516,-2.48,2.41,113.098,cinnamic acid,O=C(O)C=Cc1ccccc1
1517,-1.77,1.35,83.74,sorbic acid,CC=CC=CC(=O)O
1518,0.38,-1.19,40.011,oxalic acid,O=C(O)C(=O)O
1521,0.43,1.08,111.949,triethyl phosphate,CCOP(=O)(OCC)OCC
1522,0.65,-0.45,134.091,azodrin,CNC(=O)C=C(C)OP(=O)(OC)OC
1523,-4.38,4.38,153.145,dibenzothiophene,c1ccc2c(c1)sc1ccccc12
1531,-2.07,2.28,139.401,tricyclazole,Cc1cccc2sc3nncn3c12
1533,-2.59,2.89,94.429,2-ethylthiophene,CCc1cccs1
1535,-3.14,3.0,175.86,carboxin,CC1=C(C(=O)Nc2ccccc2)SCCO1
1537,-1.77,0.0643,87.25,rhodanine,O=C1CSC(=S)N1
1538,-2.13,0.16,121.356,dazomet,CN1CSC(=S)N(C)C1
1539,-2.39,2.36,81.945,3-methylthiophene,Cc1ccsc1
1540,-1.47,1.5,86.84,thiophene-3-carboxylic acid,O=C(O)c1ccsc1
1541,-1.45,1.9,69.461,thiophene,c1ccsc1
1542,-1.5,2.01,105.482,benzothiazole,c1ccc2scnc2c1
1543,-3.68,3.96,193.846,2-(4-aminophenyl)-6-methyl-benzothiazole,Cc1ccc2nc(-c3ccc(N)cc3)sc2c1
1545,-3.18,2.41,127.848,2-mercaptobenzothiazole,Sc1nc2ccccc2s1
1546,-0.36,0.38,73.366,2-aminothiazole,Nc1nccs1
1548,-2.68,2.8,158.941,bentazon,CC(C)N1C(=O)c2ccccc2NS1(=O)=O
1550,-1.64,0.91,111.763,saccharin,O=C1NS(=O)(=O)c2ccccc21
1555,-2.36,-0.93,112.331,1H-pteridine-2-thione,S=c1ncc2nccnc2[nH]1
1556,-2.71,0.37,112.331,8H-pteridine-7-thione,S=c1cnc2cncnc2[nH]1
1557,-3.36,2.99,175.07,thiopental,CCCC(C)C1(CC)C(=O)NC(=S)NC1=O
1559,-0.71,-0.66,74.02199999999998,ethylenethiourea,S=C1NCCN1
1560,-2.77,-0.34,112.331,3H-pteridine-4-thione,S=c1[nH]cnc2nccnc12
1561,-2.26,-0.28,86.43799999999997,2-thiouracil,O=c1cc[nH]c(=S)[nH]1
1562,-2.15,1.37,123.89,propylthiouracil,CCCc1cc(=O)[nH]c(=S)[nH]1
1563,-2.43,0.31,98.922,methylthiouracil,Cc1cc(=O)[nH]c(=S)[nH]1
1565,-2.58,3.01,102.523,di-n-propylsulfide,CCCSCCC
1566,-3.35,3.9,162.773,pedulate,CCCCN(CC)C(=O)SCCC
1567,-0.42,0.37,104.66,methionine,CSCCC(N)C(=O)O
1569,-2.09,2.04,170.81400000000005,ethiofencarb,CCSCc1ccccc1OC(=O)NC
1570,-1.34,1.95,77.555,diethyl sulfide,CCSCC
1571,-3.4,3.83,168.475,cycloate,CCSC(=O)N(CC)C1CCCCC1
1572,-3.68,4.06,175.257,butylate,CCSC(=O)N(CC(C)C)CC(C)C
1573,-1.62,2.37,160.60299999999995,thiofanox,CNC(=O)ON=C(CSC)C(C)(C)C
1575,-2.39,2.7,106.257,thioanisole,CSc1ccccc1
1576,-1.55,-1.08,124.815,7-methylthiopteridine,CSc1cnc2ncncc2n1
1577,-1.76,0.027000000000000003,124.815,4-methylthiopteridine,CSc1ncc2nccnc2n1
1578,-1.55,-1.08,124.815,7-methylsulfanyl-pteridine,CSc1cnc2cncnc2n1
1579,-2.36,0.0813,124.815,2-methylthiopteridine,CSc1ncnc2nccnc12
1580,-2.68,-0.43,158.18200000000004,simetryn,CSc1nc(N(C)C)nc(N(C)C)n1
1582,-4.0,3.44,183.15,terbutryne,CCNc1nc(NC(C)(C)C)nc(SC)n1
1583,-3.04,3.09,170.666,ametryn,CCNc1nc(NC(C)C)nc(SC)n1
1584,-4.1,3.44,183.15,prometryn,CSc1nc(NC(C)C)nc(NC(C)C)n1
1585,-2.25,1.3,152.763,metribuzin,CSc1nnc(C(C)(C)C)c(=O)n1N
1586,-0.45,0.89,52.587,dimethyl sulfide,CSC
1587,0.11,-0.47,145.94899999999996,oxamyl,CNC(=O)ON=C(SC)C(=O)N(C)C
1588,-2.24,2.64,102.523,diisopropylsulfide,CC(C)SC(C)C
1589,-4.6,4.47,148.711,1-naphthyl isothiocyanate,S=C=Nc1cccc2ccccc12
1590,0.32,-1.05,55.83600000000001,thiourea,NC(N)=S
1591,-1.77,0.73,121.99,1-phenylthiourea,NC(=S)Nc1ccccc1
1592,-1.46,0.72,105.772,"1,3-diethylthiourea",CCNC(=S)NCC
1593,-2.12,2.52,93.773,thiophenol,Sc1ccccc1
1594,-2.71,-1.26,112.331,pteridine-6-thiol,Sc1cnc2ncncc2n1
1595,-2.77,-0.1,112.331,pteridine-2-thiol,Sc1ncc2nccnc2n1
1596,-2.45,-1.39,98.922,5-methyl-2-thiouracil,Cc1cnc(S)nc1O
1597,-2.26,-1.85,86.43799999999997,2-thiouracil,Oc1ccnc(S)n1
1598,-2.43,-1.39,98.922,methylthiouracil,Cc1cc(O)nc(S)n1
1599,-2.36,-1.12,112.331,pteridine-4-thiol,Sc1ncnc2nccnc12
1600,-2.27,-0.28,86.43799999999997,thiouracil,O=c1ccnc(S)[nH]1
1601,-0.13,0.93,104.66,pencillamine,CC(C)(S)C(N)C(=O)O
1602,-2.18,2.31,77.555,butanethiol,CCCCS
1603,-0.6,1.25,52.587,ethanethiol,CCS
1609,-2.82,0.94,181.353,dapsone,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1
1610,0.04,-0.13,79.529,diethyl sulfone,CCS(=O)(=O)CC
1613,-2.02,0.79,117.957,2-toluenesulfonamide,Cc1ccccc1S(N)(=O)=O
1614,-1.74,0.79,117.957,4-toluenesulfonamide,Cc1ccc(S(N)(=O)=O)cc1
1615,-1.36,-0.72,115.199,sulfanilamide,Nc1ccc(S(N)(=O)=O)cc1
1616,-1.61,0.000122,140.755,N-acetylsulfanilamide,CC(=O)Nc1ccc(S(N)(=O)=O)cc1
1617,-1.56,0.33,105.473,benzenesulfonamide,NS(=O)(=O)c1ccccc1
1619,-2.36,-0.26,127.167,acetazoleamide,CC(=O)Nc1nnc(S(N)(=O)=O)s1
1620,-1.83,0.13,139.651,methazolamide,CC(=O)N=c1sc(S(N)(=O)=O)nn1C
1626,-2.7,0.0339,175.532,sulfapyridine,Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1
1641,-1.99,-1.22,143.416,sulfaguanidine,N=C(N)NS(=O)(=O)c1ccc(N)cc1
1642,-1.23,-0.96,140.755,sulfanilacetamide,CC(=O)NS(=O)(=O)c1ccc(N)cc1
1649,-1.66,-0.11,145.062,asulam,COC(=O)NS(=O)(=O)c1ccc(N)cc1
1651,-0.83,1.19,121.244,allicin,C=CCSS(=O)CC=C
1656,0.54,-0.85,111.047,acephate,COP(=O)(NC(C)=O)SC
1666,-3.09,2.25,170.433,thiometon,CCSCCSP(=S)(OC)OC
1670,-2.42,2.83,99.921,diethyldisulfide,CCSSCC
1671,-1.44,1.77,74.953,dimethyldisulfide,CSSC
1673,-3.9,1.75,181.635,thiram,CN(C)C(=S)SSC(=S)N(C)C
1676,-2.18,2.48,109.518,3-Bromo-4-hydroxybenzaldehyde  ,O=Cc1ccc(O)c(Br)c1
1677,-5.87,5.1,152.559,2-Chlorodibenzo-p-dioxin  ,Clc1ccc2c(c1)Oc1ccccc1O2
1678,-4.78,4.59,155.034,2-Chlorodiphenyl ether  ,Clc1ccccc1Oc1ccccc1
1679,-3.52,3.27,97.057,m-Chlorotoluene  ,Cc1cccc(Cl)c1
1683,-3.31,3.38,114.53,"2,3-Dichloroanisole  ",COc1cccc(Cl)c1Cl
1684,-3.1,3.24,114.53,"2,6-Dichloroanisole  ",COc1c(Cl)cccc1Cl
1685,-5.24,4.95,163.893,"2,5-Dichlorobiphenyl  ",Clc1ccc(Cl)c(-c2ccccc2)c1
1686,-7.21,5.29,161.418,"2,8-Dichlorodibenzofuran  ",Clc1ccc2oc3ccc(Cl)cc3c2c1
1689,-1.99,2.19,44.953,Dichlorodifluoromethane  ,FC(F)(Cl)Cl
1690,-5.06,4.98,168.2,"2,6-Dichlorodiphenyl ether  ",Clc1cccc(Cl)c1Oc1ccccc1
1691,-5.52,5.19,168.2,"2,4'-Dichlorodiphenyl ether  ",Clc1ccc(Oc2ccccc2Cl)cc1
1692,-1.12,2.09,112.16,"2,2'-Dichloroethyl ether  ",ClC(Cl)COCC(Cl)Cl
1693,-3.46,3.67,131.321,"4,5-Dichloroveratrole  ",COc1cc(Cl)c(Cl)cc1OC
1695,-2.32,1.77,118.061,"2,5-Dimethoxybenzaldehyde  ",COc1ccc(OC)c(C=O)c1
1696,-4.01,2.47,131.13299999999998,Dimethyl terephthalate  ,COC(=O)c1ccc(C(=O)OC)cc1
1697,-2.09,4.03,127.469,"1,4-Dipentadiene  ",C=CC=C(C)C=CC=CC
1698,-0.15,0.45,53.396,Epichlorohydrin  ,ClCC1CO1
1699,-2.19,2.14,130.545,4-Ethoxy-3-methoxybenzaldehyde  ,CCOc1ccc(C=O)cc1OC
1700,-1.77,1.72,118.061,3-Ethoxy-4-hydroxybenzaldehyde  ,CCOc1cc(C=O)ccc1O
1701,0.08,-1.69,38.835,Ethylene glycol  ,OCCO
1724,-0.88,0.97,30.903,Methyl chloride  ,CCl
1725,-1.0,0.94,53.199,Methyl isothiocyanate  ,CN=C=S
1731,-3.92,0.4,51.94300000000001,Octafluorocyclobutane  ,FC1(F)C(F)(F)C(F)(F)C1(F)F
1736,-0.44,-2.36,84.90100000000002,Pentaerythritol  ,OCC(CO)(CO)CO
1737,-0.6,3.25,127.618,1-Mentanol  ,CC(C)C1(C)CCCC(O)C1
1738,-0.29,3.2,127.618,2-Mentanol  ,CC(C)C1C(C)CCCC1O
1739,-0.24,3.25,127.618,3-Mentanol  ,CC1CCCC(O)(C(C)C)C1
1740,-4.23,-0.7,53.019,Propyzamide  ,CCC(N)=O
1743,-5.26,4.6,140.862,"2,4,3,5-Tetrachloroanisole  ",COc1cc(Cl)c(Cl)c(Cl)c1Cl
1744,-5.13,4.45,140.862,"2,4,5,6-Tetrachloroanisole  ",COc1c(Cl)cc(Cl)c(Cl)c1Cl
1766,0.72,1.27,78.333,"2,2,2-TriChloro-1,1-ethanediol  ",OC(O)C(Cl)(Cl)Cl
1767,-4.29,3.95,127.696,"2,3,4-Trichloroanisole  ",COc1ccc(Cl)c(Cl)c1Cl
1768,-4.2,3.95,127.696,"2,4,6-Trichloroanisole  ",COc1c(Cl)cc(Cl)cc1Cl
1773,-3.04,2.09,70.161,"1,1,2-Trichlorofluoroethane  ",FC(Cl)(Cl)CCl
1774,-4.37,4.33,144.487,"3,4,5-Trichloroveratrole  ",COc1cc(Cl)c(Cl)c(Cl)c1OC
1775,-1.31,1.96,104.989,Veratrole  ,COc1ccccc1OC
1776,-3.3,3.9,162.773,Vernolate  ,CCCSC(=O)N(CCC)CCC
1777,-4.23,3.87,118.031,"1,1,3,4,4-Pentachloro-1,2-Butadiene  ",ClC(Cl)=C=C(Cl)C(Cl)Cl
1781,-0.71,1.13,135.635,Aldicarb,CNC(=O)ON=CC(C)(C)SC
1783,-4.41,3.58,131.321,chloroneb,COc1cc(Cl)c(OC)cc1Cl
1786,-0.74,0.48,145.89700000000005,Dimethoate,CNC(=O)CSP(=S)(OC)OC
1787,0.88,-0.8,93.078,"1,5-Dimethoxydiethyl ether",COCCOCCOC
1789,-2.7,3.37,150.289,EPTC,CCCN(CCC)C(=O)SCC
1795,-1.0638,0.34,110.996,Acetaminophen,c1ccc(Cn2ccnc2)cc1
1802,-3.2078,0.67,177.50799999999995,Azathioprine,Nc1ccc(Br)cc1C(=O)O
1807,-5.0706,4.82,248.183,Chlorpromazine,C#CCN(C)C(C)Cc1ccccc1
1808,-6.7447,6.05,250.285,Chlorprothixene,CC1=NS(=O)(=O)c2cc(Cl)ccc2N1
1809,-2.6565,2.19,104.896,Chlorzoxazone,Oc1ccc(I)cc1
1816,-3.5998,3.68,271.242,Difloxacin,CC(C(=O)O)c1cccc(Oc2ccccc2)c1
1818,-3.8561,2.52,188.859,diphenylhydantoin,O=C(O)c1cc(Br)c(O)cc1O
1820,-3.6982,3.84,184.215,Fenoprofen,Nc1nc2nc[nH]c2c(=O)[nH]1
1830,-1.2655,2.74,239.623,Ofloxacin,c1cnc2c(c1)ccc1cccnc12
1831,-3.0881,-1.5,296.551,Oxytetracycline,Nc1ccc(N=Nc2ccccc2)c(N)n1
1832,-2.2935,1.67,160.745,Phenobarbital,CC(C)NCC(O)COc1cccc2[nH]ccc12
1833,-1.4927,0.81,106.165,Phthalic acid,C=CCc1ccccc1OCC(O)CNC(C)C
1839,-6.1367,3.18,266.316,Sulfasalazine,NC12CC3CC(CC(C3)C1)C2
1845,-4.7889,5.15,250.103,Trimipramine,NCCc1c[nH]c2ccccc12
1850,-5.593,3.58,175.355,None,CN1c2ccccc2Sc2ccccc21
1851,-3.065,0.93,144.291,None,C1=NC=NC2N=C(c3ccccc3)N=C12
1855,-2.7060000000000004,2.93,130.545,None,CCCOC(=O)c1ccc(O)cc1
1856,-2.511,0.98,140.705,None,O=C1CC(=O)CC(c2ccccc2)C1
1857,-3.509,3.24,144.289,None,Cc1ccc(S(=O)(=O)N(Cl)Cl)cc1
1859,-2.312,1.63,132.55200000000002,None,CCC1OC(=O)c2cc(C#N)ccc21
1860,-2.676,2.74,158.18200000000004,None,CCNc1nc(NCC)nc(SC)n1
1862,-1.367,-0.49,139.059,None,CC1=Nc2ccccc2N=C(C)C1
1863,-2.654,1.99,125.761,None,Cc1ccc2c(c1)C=CS2(=O)=O
1866,-2.369,3.21,143.507,None,CCSC(=O)N1CCCCCC1
1867,-2.665,2.12,125.761,None,CC1=CS(=O)(=O)c2ccccc21
1868,-2.222,1.08,145.21200000000005,None,CC1(C)SCC(COC(N)=O)S1
1869,-2.6210000000000004,2.65,124.136,None,CCOC(=O)c1[nH]c(C)cc1C
1870,-1.886,0.82,139.764,None,NC(=O)OCC1COC2(CCCCC2)O1
1871,-3.522,2.12,175.882,None,NC(=O)OCC1CSC2(CCCCC2)S1
1872,-3.012,2.67,187.615,None,NC(=O)N1c2ccccc2C=Cc2ccccc21
1873,-5.227,3.34,153.121,None,Cc1cc2cc3c(C)cc(=O)oc3cc2o1
1874,-3.319,2.79,136.703,None,Cc1cc2cccc(O)c2nc1C
1875,-1.088,2.17,124.807,None,O=C(O)c1ccc2ccccc2n1
1876,-0.043,1.81,124.807,None,O=C(O)c1ccc2ncccc2c1
1877,-3.73,2.8,134.684,None,c1ccc2c(c1)[nH]c1cnccc12
1879,-2.824,1.32,157.82299999999995,None,NC(=O)OCC1CSC2(CCCCC2)O1
1880,-1.742,1.0,124.807,None,O=C(O)c1cccc2cccnc12
1881,-2.675,1.76,124.807,None,O=C(O)c1cccc2ncccc12
1882,-3.114,2.08,171.209,None,CC(C)C1OCC2(CO1)COC(C(C)C)OC2
1883,-2.677,1.61,121.78,None,COc1cc(OC)cc(OC)c1
1884,-1.837,2.48,132.901,None,CCCCOC(=O)c1cccnc1
1885,-1.144,0.0172,127.417,None,Cc1ncc2nc(C)c(C)nc2n1
1886,-0.599,-0.39,112.24,None,O=C(O)CCn1ccccc1=O
1888,-0.8490000000000001,1.71,143.366,None,CC1(C)N=C(c2ccccc2)NC1=O
1889,-3.064,1.04,118.225,None,O=[N+]([O-])c1cc2c(cc1CO)OCO2
1890,-3.682,2.61,180.496,None,COC(=O)c1ccccc1C(=O)c1ccccc1
1892,-0.12,0.72,139.901,None,CCc1nc2cncnc2nc1CC
1893,-0.938,1.96,139.364,None,Cc1cc(N)n(-c2ccccc2)n1
1894,-2.907,1.64,132.55200000000002,None,CC1(C)OC(=O)c2cc(C#N)ccc21
1895,-3.122,1.78,123.107,None,COc1ccc2ccc(=O)oc2c1
1896,-3.62,1.17,142.71,None,C=CCc1ccc2cncnc2c1O
1897,-2.131,1.37,125.022,None,CCOS(=O)(=O)c1ccccc1
1898,0.359,-1.23,124.659,None,CN(C)c1ncc2nccnc2n1
1899,-0.022,-0.11,124.659,None,CN(C)c1cnc2cncnc2n1
1900,-5.5920000000000005,3.32,162.871,None,c1ccc2c(c1)Nc1ccccc1S2
1902,-3.794,3.26,147.168,None,Cc1nccc2c1[nH]c1ccccc12
1903,-1.67,2.42,151.84799999999996,None,Cc1nn(-c2ccccc2)c(N)c1C
1904,-4.53,2.06,121.729,None,CCC1(CC)CCC(=O)NC1=O
1905,-1.743,-1.03,124.478,None,CCOC(=O)c1cnc(=S)[nH]c1
1906,-4.572,2.74,155.119,None,O=S1(=O)c2ccccc2-c2ccccc21
1907,-2.9210000000000003,1.67,143.366,None,CCCc1ncnc2c(O)cccc12
1908,-2.055,1.75,135.623,None,O=[N+]([O-])Cc1ccc2ccccc2n1
1909,-3.8,1.14,128.71200000000002,None,ON=C1C=CC(=NO)c2ncccc21
1910,-2.522,2.66,163.28799999999995,None,CCCCCCNC(=O)c1cccnc1
1911,-0.731,-0.32,149.559,None,Cc1ccnc(NC(=O)c2cnccn2)n1
1912,-1.917,0.57,143.939,None,CCC1(C)NC(=O)C(C)(CC)NC1=O
1913,-3.716,1.76,160.39600000000004,None,O=c1ccc2nc3ccccc3sc-2c1
1914,-2.977,0.38,148.717,None,O=C(Nc1ccccn1)c1cccnc1
1915,-0.451,-0.16,95.01,None,FC(F)(F)c1nc2ncncc2[nH]1
1916,-2.287,-0.4,119.24,None,Cc1nc2nc[nH]c(=O)c2nc1C
1917,-4.353,4.72,184.12,None,Cc1ccc(-c2nc3ccccc3s2)cc1
1918,-3.74,1.67,128.153,None,O=c1ccc2cc3ccoc3cc2o1
1919,-2.027,1.19,152.838,None,Cc1c(O)c(=O)ccn1-c1ccccc1
1920,-3.222,1.65,165.322,None,Cc1ccc(-n2ccc(=O)c(O)c2C)cc1
1921,-3.197,3.19,175.77200000000005,None,CCCCCCCNC(=O)c1cccnc1
1922,-3.487,2.67,138.991,None,c1coc(-c2nc3ccccc3[nH]2)c1
1923,-2.412,-2.8,100.598,None,CC1=NC(=O)C(C(N)=O)C(=O)N1
1924,-2.884,2.01,127.414,None,COc1c(C(=O)O)oc2ccccc12
1925,-3.042,0.66,122.705,None,Cc1ccc2[nH]c(=O)c(=O)[nH]c2c1
1926,-4.035,-0.68,112.18,None,O=c1[nH]c(=S)c2[nH]c(=O)[nH]c2[nH]1
1927,-2.854,0.28,122.705,None,O=C1CNC(=O)c2ccccc2N1
1928,-1.022,-0.62,124.659,None,CN(C)c1ncnc2nccnc12
1929,-2.6,0.25,129.77,None,CC(=O)Nc1ccc2c(c1)C(=O)OC2
1930,-2.651,0.61,110.199,None,O=C1OCc2ccc([N+](=O)[O-])cc21
1931,-2.319,2.06,156.506,None,O=C(NC1CCCCC1)c1cccnc1
1932,-4.462,2.64,166.06099999999995,None,Cn1c2ccccc2c(=O)c2ccccc21
1933,-3.0410000000000004,0.46,149.627,None,CCc1nc2cnc(N)nc2nc1CC
1934,-1.444,1.18,151.79399999999995,None,CC(=O)CC(CC(=O)O)c1ccccc1
1935,-1.696,-0.54,125.366,None,Nc1nc(=O)[nH]n1-c1ccccc1
1936,-2.197,2.16,168.183,None,CC=CCC1(CC=CC)C(=O)NC(=O)NC1=O
1937,-2.468,-0.54,125.366,None,Nc1nc(=O)n(-c2ccccc2)[nH]1
1938,-1.099,-0.78,99.232,None,O=C(O)c1cc(=O)cc(C(=O)O)o1
1939,-1.489,-1.27,119.24,None,Cc1nc2cncnc2n(C)c1=O
1940,-2.324,1.58,137.618,None,CCC1(CC)C(=O)NC(=S)NC1=O
1941,-2.101,1.73,132.528,None,O=C1CC(C(=O)O)Cc2ccccc21
1942,-3.194,1.4,144.661,None,O=C(c1ccco1)N(O)c1ccccc1
1943,-0.976,1.1,140.608,None,Cc1cc(Oc2ccccn2)nn1C
1944,-0.7709999999999999,1.08,119.947,None,Nc1nnc(-c2ccc(O)cc2)o1
1946,-3.008,3.72,188.256,None,CCCCCCCCNC(=O)c1cccnc1
1947,-2.089,-1.18,119.157,None,CC12CC(C)(NC(=O)N1)NC(=O)N2
1948,-2.313,1.63,168.907,None,CCC1(CC)NC(=O)C(CC)(CC)NC1=O
1949,-2.309,-0.0517,110.726,None,Cc1[nH]c(=O)[nH]c(=O)c1CC(=O)O
1950,-3.335,-3.48,102.886,None,O=c1cnc2c(=O)[nH]c(=O)[nH]c2[nH]1
1951,-1.626,-0.64,98.242,None,O=C(O)Cc1c[nH]c(=O)[nH]c1=O
1952,-2.283,2.69,157.19799999999995,None,CCCCCCCCNC(=O)C(C)O
1953,-1.284,0.36,144.61,None,CCN(CC)S(=O)N(CC)CC
1954,-1.121,0.38,120.358,None,CC(C)C(NCCC#N)C(=O)O
1955,-0.984,0.91,132.842,None,CCC(C)C(NCCC#N)C(=O)O
1956,-0.174,-0.0584,133.454,None,CC(C(=O)O)N(CCC#N)CCC#N
1958,-1.6780000000000002,2.37,95.225,None,O=[N+]([O-])OCCCCO[N+](=O)[O-]
1960,-1.659,1.98,95.225,None,CC(CCO[N+](=O)[O-])O[N+](=O)[O-]
1961,-0.534,-2.04,115.406,None,NCC(=O)NCC(=O)NCC(=O)O
1962,-2.216,2.32,107.709,None,CC(CC(C)O[N+](=O)[O-])O[N+](=O)[O-]
