,Expt,ClogP,Polarizability,Name,smiles
1441,-1.04,1.57,84.464,"2,2-dimethyl-1-butanol",CCC(C)(C)CO
1442,-0.4,1.04,71.98,"2,2-dimethyl-1-propanol",CC(C)(C)CO
1443,-0.74,1.36,100.682,2-phenylethanol,OCCc1ccccc1
1444,-0.5,1.57,84.464,"3,3-dimethyl-1-butanol",CC(C)(C)CCO
1445,-1.38,1.88,113.166,3-phenylpropanol,OCCCc1ccccc1
1446,-1.55,2.1,96.948,"4,4-dimethyl-1-pentanol",CC(C)(C)CCCO
1448,-7.26,7.25,209.304,cetyl alcohol,CCCCCCCCCCCCCCCCO
1449,-6.35,6.72,196.82,1-pentadecanol,CCCCCCCCCCCCCCCO
1450,-6.05,6.19,184.336,myristyl alcohol,CCCCCCCCCCCCCCO
1451,-4.67,5.13,159.368,dodecanol,CCCCCCCCCCCCO
1452,-3.63,4.06,134.4,1-decanol,CCCCCCCCCCO
1453,-3.01,3.53,121.916,1-nonanol,CCCCCCCCCO
1454,-2.39,3.0,109.432,1-octanol,CCCCCCCCO
1455,-1.81,2.47,96.948,1-heptanol,CCCCCCCO
1456,-1.24,1.94,84.464,1-hexanol,CCCCCCO
1457,-0.6,1.41,71.98,1-pentanol,CCCCCO
1458,0.0,0.88,59.496,1-butanol,CCCCO
1459,-0.15,1.02,71.324,4-pentene-1-ol,C=CCCCO
1460,-1.14,1.75,84.464,4-methyl-1-pentanol,CC(C)CCCO
1461,0.62,0.34,47.012,1-propanol,CCCO
1462,-0.72,1.75,84.464,3-methyl-2-pentanol,CCC(C)CCO
1463,-0.52,1.22,71.98,isopentanol,CC(C)CCO
1464,1.1,-0.19,34.528,ethanol,CCO
1465,-0.93,0.28,118.061,dl-tropic acid,O=C(O)C(CO)c1ccccc1
1466,-2.11,2.82,109.432,2-ethyl-1-hexanol,CCCCC(CC)CO
1467,-1.11,1.75,84.464,2-methyl-1-pentanol,CCCC(C)CO
1468,-1.17,1.75,84.464,2-ethyl-1-butanol,CCC(CC)CO
1469,-0.47,1.22,71.98,2-methyl-1-butanol,CCC(C)CO
1470,-1.6,2.1,96.948,"2,4-dimethyl-1-pentanol",CC(C)CC(C)CO
1471,0.04,0.69,59.496,2-methylpropanol,CC(C)CO
1472,-0.39,1.57,84.464,"2,3-dimethylbutanol",CC(C)C(C)CO
1473,-2.46,3.28,133.088,lemonol,CC(C)=CCCC(C)=CCO
1475,1.57,-0.72,22.044,methanol,CO
1476,-2.55,2.74,154.352,benzhydrol,OC(c1ccccc1)c1ccccc1
1477,-2.85,2.13,167.424,benzoin,O=C(c1ccccc1)C(O)c1ccccc1
1478,-1.15,1.92,96.948,"2,2-dimethyl-3-pentanol",CCC(O)C(C)(C)C
1479,-0.62,1.39,84.464,"3,3-dimethyl-2-butanol",CC(O)C(C)(C)C
1480,-2.52,3.03,166.83599999999996,"DL-1,2-diphenylethanol",OC(Cc1ccccc1)c1ccccc1
1481,-2.94,4.41,146.884,2-undecanol,CCCCCCCCCC(C)O
1482,-2.74,3.35,121.916,2-nonanol,CCCCCCCC(C)O
1483,-2.09,2.82,109.432,2-octanol,CCCCCCC(C)O
1484,-1.98,2.82,109.432,3-octanol,CCCCCC(O)CC
1485,-1.55,2.29,96.948,2-heptanol,CCCCCC(C)O
1486,-1.47,2.29,96.948,3-heptanol,CCCCC(O)CC
1487,-0.89,1.75,84.464,2-hexanol,CCCCC(C)O
1488,-1.4,2.29,96.948,4-heptanol,CCCC(O)CCC
1489,-0.8,1.75,84.464,3-hexanol,CCCC(O)CC
1490,-0.29,1.22,71.98,2-pentanol,CCCC(C)O
1491,-0.59,1.58,83.80799999999998,1-Hexene-3-ol,C=CC(O)CCC
1492,-1.38,2.1,96.948,5-methyl-2-hexanol,CC(C)CCC(C)O
1493,-0.24,1.22,71.98,3-pentanol,CCC(O)CC
1494,0.43,0.69,59.496,2-butanol,CCC(C)O
1495,-0.8,1.57,84.464,4-methyl-2-pentanol,CC(C)CC(C)O
1496,1.12,-2.32,55.62600000000001,glycerol,OCC(O)CO
1497,-0.92,1.38,100.682,1-phenylethanol,CC(O)c1ccccc1
1498,0.43,0.16,47.012,2-propanol,CC(C)O
1499,-1.72,2.63,109.432,3-methyl-2-heptanol,CCCCC(C)C(C)O
1500,-0.72,1.57,84.464,3-methyl-2-pentanol,CCC(C)C(C)O
1501,-0.54,1.25,113.739,"2-ethyl-1,3-hexanediol",CCCC(O)C(CC)CO
1502,-0.7,1.57,84.464,2-methyl-3-pentanol,CCC(O)C(C)C
1503,-0.2,1.04,71.98,3-methyl-2-butanol,CC(C)C(C)O
1504,-1.22,1.92,96.948,"2,4-dimethyl-3-pentanol",CC(C)C(O)C(C)C
1505,-1.93,1.86,171.143,hydrobenzoin,OC(c1ccccc1)C(O)c1ccccc1
1506,0.7,-3.0,72.417,erythritol,OCC(O)C(O)CO
1507,1.09,-4.67,105.999,sorbitol,OCC(O)C(O)C(O)C(O)CO
1509,-1.42,1.47,133.101,d-camphoric acid,CC1(C(=O)O)CCC(C(=O)O)C1(C)C
1510,-2.28,2.02,172.31900000000005,diphenic acid,O=C(O)c1ccccc1-c1ccccc1C(=O)O
1511,-2.06,2.35,101.27,o-toluic acid,Cc1ccccc1C(=O)O
1512,-2.11,0.81,106.165,o-phthalic acid,O=C(O)c1ccccc1C(=O)O
1513,-2.14,2.35,101.27,m-toluic acid,Cc1cccc(C(=O)O)c1
1514,-2.6,2.35,101.27,p-toluic acid,Cc1ccc(C(=O)O)cc1
1515,-1.55,1.89,88.786,benzoic acid,O=C(O)c1ccccc1
1516,-1.45,1.77,90.754,cyclohexanecarboxylic acid,O=C(O)C1CCCCC1
1517,-0.29,-0.28,132.29399999999998,l-camphoronic acid,CC(C)(C(=O)O)C(C)(CC(=O)O)C(=O)O
1518,-2.06,2.44,113.098,atropic acid,C=C(C(=O)O)c1ccccc1
1519,0.01,0.83,59.428,methacrylic acid,C=C(C)C(=O)O
1520,-2.65,2.74,143.112,1-naphthaceneacetic acid,O=C(O)Cc1cccc2ccccc12
1521,-0.89,1.5,101.27,phenylacetic acid,O=C(O)Cc1ccccc1
1522,-1.41,1.84,113.754,hydrocinnamic acid,O=C(O)CCc1ccccc1
1525,-4.31,6.62,197.408,pentadecanoic acid,CCCCCCCCCCCCCCC(=O)O
1526,-5.33,6.09,184.924,tetradecanoic acid,CCCCCCCCCCCCCC(=O)O
1527,-4.62,5.03,159.95600000000005,vulvic acid,CCCCCCCCCCCC(=O)O
1528,-3.55,4.5,147.472,undedecanoic acid,CCCCCCCCCCC(=O)O
1529,-3.44,3.97,134.988,caprinic acid,CCCCCCCCCC(=O)O
1530,-3.4,3.99,146.816,undecylic acid,C=CCCCCCCCCC(=O)O
1531,-2.75,3.43,122.504,pelargonic acid,CCCCCCCCC(=O)O
1532,-1.89,1.33,127.399,azelaic acid,O=C(O)CCCCCCCC(=O)O
1533,-2.3,2.9,110.02,caprylic acid,CCCCCCCC(=O)O
1534,-1.06,1.84,85.052,caproic acid,CCCCCC(=O)O
1535,-0.82,0.079,89.947,adipic acid,O=C(O)CCCCC(=O)O
1536,1.0,-1.04,77.46300000000002,glutaric acid,O=C(O)CCCC(=O)O
1537,-0.19,0.78,60.084,butyric acid,CCCC(=O)O
1539,-0.2,-0.59,64.979,succinic acid,O=C(O)CCC(=O)O
1540,1.22,-0.29,35.116,acetic acid,CC(=O)O
1541,-3.22,3.25,167.424,diphenylacetic acid,O=C(O)C(c1ccccc1)c1ccccc1
1542,-1.86,2.72,110.02,valproic acid,CCCC(CCC)C(=O)O
1543,-0.81,1.66,85.052,2-ethylbutyric acid,CCC(CC)C(=O)O
1545,-3.99,3.72,163.69,ibuprofen,CC(C)Cc1ccc(C(C)C(=O)O)cc1
1546,0.28,0.59,60.084,isobutyric acid,CC(C)C(=O)O
1547,-2.48,2.41,113.098,cinnamic acid,O=C(O)C=Cc1ccccc1
1548,-1.77,1.35,83.74,sorbic acid,CC=CC=CC(=O)O
1549,-2.48,2.41,113.098,cinnamic acid,O=C(O)C=Cc1ccccc1
1550,-1.77,1.35,83.74,sorbic acid,CC=CC=CC(=O)O
1551,0.38,-1.19,40.011,oxalic acid,O=C(O)C(=O)O
1554,0.43,1.08,111.949,triethyl phosphate,CCOP(=O)(OCC)OCC
1555,0.65,-0.45,134.091,azodrin,CNC(=O)C=C(C)OP(=O)(OC)OC
1556,-4.38,4.38,153.145,dibenzothiophene,c1ccc2c(c1)sc1ccccc12
1564,-2.07,2.28,139.401,tricyclazole,Cc1cccc2sc3nncn3c12
1566,-2.59,2.89,94.429,2-ethylthiophene,CCc1cccs1
1568,-3.14,3.0,175.86,carboxin,CC1=C(C(=O)Nc2ccccc2)SCCO1
1570,-1.77,0.0643,87.25,rhodanine,O=C1CSC(=S)N1
1571,-2.13,0.16,121.356,dazomet,CN1CSC(=S)N(C)C1
1572,-2.39,2.36,81.945,3-methylthiophene,Cc1ccsc1
1573,-1.47,1.5,86.84,thiophene-3-carboxylic acid,O=C(O)c1ccsc1
1574,-1.45,1.9,69.461,thiophene,c1ccsc1
1575,-1.5,2.01,105.482,benzothiazole,c1ccc2scnc2c1
1576,-3.68,3.96,193.846,2-(4-aminophenyl)-6-methyl-benzothiazole,Cc1ccc2nc(-c3ccc(N)cc3)sc2c1
1578,-3.18,2.41,127.848,2-mercaptobenzothiazole,Sc1nc2ccccc2s1
1579,-0.36,0.38,73.366,2-aminothiazole,Nc1nccs1
1581,-2.68,2.8,158.941,bentazon,CC(C)N1C(=O)c2ccccc2NS1(=O)=O
1583,-1.64,0.91,111.763,saccharin,O=C1NS(=O)(=O)c2ccccc21
1588,-2.36,-0.93,112.331,1H-pteridine-2-thione,S=c1ncc2nccnc2[nH]1
1589,-2.71,0.37,112.331,8H-pteridine-7-thione,S=c1cnc2cncnc2[nH]1
1590,-3.36,2.99,175.07,thiopental,CCCC(C)C1(CC)C(=O)NC(=S)NC1=O
1592,-0.71,-0.66,74.02199999999998,ethylenethiourea,S=C1NCCN1
1593,-2.77,-0.34,112.331,3H-pteridine-4-thione,S=c1[nH]cnc2nccnc12
1594,-2.26,-0.28,86.43799999999997,2-thiouracil,O=c1cc[nH]c(=S)[nH]1
1595,-2.15,1.37,123.89,propylthiouracil,CCCc1cc(=O)[nH]c(=S)[nH]1
1596,-2.43,0.31,98.922,methylthiouracil,Cc1cc(=O)[nH]c(=S)[nH]1
1598,-2.58,3.01,102.523,di-n-propylsulfide,CCCSCCC
1599,-3.35,3.9,162.773,pedulate,CCCCN(CC)C(=O)SCCC
1600,-0.42,0.37,104.66,methionine,CSCCC(N)C(=O)O
1603,-2.09,2.04,170.81400000000005,ethiofencarb,CCSCc1ccccc1OC(=O)NC
1604,-1.34,1.95,77.555,diethyl sulfide,CCSCC
1605,-3.4,3.83,168.475,cycloate,CCSC(=O)N(CC)C1CCCCC1
1606,-3.68,4.06,175.257,butylate,CCSC(=O)N(CC(C)C)CC(C)C
1607,-1.62,2.37,160.60299999999995,thiofanox,CNC(=O)ON=C(CSC)C(C)(C)C
1609,-2.39,2.7,106.257,thioanisole,CSc1ccccc1
1610,-1.55,-1.08,124.815,7-methylthiopteridine,CSc1cnc2ncncc2n1
1611,-1.76,0.027000000000000003,124.815,4-methylthiopteridine,CSc1ncc2nccnc2n1
1612,-1.55,-1.08,124.815,7-methylsulfanyl-pteridine,CSc1cnc2cncnc2n1
1613,-2.36,0.0813,124.815,2-methylthiopteridine,CSc1ncnc2nccnc12
1614,-2.68,-0.43,158.18200000000004,simetryn,CSc1nc(N(C)C)nc(N(C)C)n1
1616,-4.0,3.44,183.15,terbutryne,CCNc1nc(NC(C)(C)C)nc(SC)n1
1617,-3.04,3.09,170.666,ametryn,CCNc1nc(NC(C)C)nc(SC)n1
1618,-4.1,3.44,183.15,prometryn,CSc1nc(NC(C)C)nc(NC(C)C)n1
1619,-2.25,1.3,152.763,metribuzin,CSc1nnc(C(C)(C)C)c(=O)n1N
1620,-0.45,0.89,52.587,dimethyl sulfide,CSC
1621,0.11,-0.47,145.94899999999996,oxamyl,CNC(=O)ON=C(SC)C(=O)N(C)C
1622,-2.24,2.64,102.523,diisopropylsulfide,CC(C)SC(C)C
1623,-4.6,4.47,148.711,1-naphthyl isothiocyanate,S=C=Nc1cccc2ccccc12
1624,0.32,-1.05,55.83600000000001,thiourea,NC(N)=S
1625,-1.77,0.73,121.99,1-phenylthiourea,NC(=S)Nc1ccccc1
1626,-1.46,0.72,105.772,"1,3-diethylthiourea",CCNC(=S)NCC
1627,-2.12,2.52,93.773,thiophenol,Sc1ccccc1
1628,-2.71,-1.26,112.331,pteridine-6-thiol,Sc1cnc2ncncc2n1
1629,-2.77,-0.1,112.331,pteridine-2-thiol,Sc1ncc2nccnc2n1
1630,-2.45,-1.39,98.922,5-methyl-2-thiouracil,Cc1cnc(S)nc1O
1631,-2.26,-1.85,86.43799999999997,2-thiouracil,Oc1ccnc(S)n1
1632,-2.43,-1.39,98.922,methylthiouracil,Cc1cc(O)nc(S)n1
1633,-2.36,-1.12,112.331,pteridine-4-thiol,Sc1ncnc2nccnc12
1634,-2.27,-0.28,86.43799999999997,thiouracil,O=c1ccnc(S)[nH]1
1635,-0.13,0.93,104.66,pencillamine,CC(C)(S)C(N)C(=O)O
1636,-2.18,2.31,77.555,butanethiol,CCCCS
1637,-0.6,1.25,52.587,ethanethiol,CCS
1643,-2.82,0.94,181.353,dapsone,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1
1644,0.04,-0.13,79.529,diethyl sulfone,CCS(=O)(=O)CC
1647,-2.02,0.79,117.957,2-toluenesulfonamide,Cc1ccccc1S(N)(=O)=O
1648,-1.74,0.79,117.957,4-toluenesulfonamide,Cc1ccc(S(N)(=O)=O)cc1
1649,-1.36,-0.72,115.199,sulfanilamide,Nc1ccc(S(N)(=O)=O)cc1
1650,-1.61,0.000122,140.755,N-acetylsulfanilamide,CC(=O)Nc1ccc(S(N)(=O)=O)cc1
1651,-1.56,0.33,105.473,benzenesulfonamide,NS(=O)(=O)c1ccccc1
1653,-2.36,-0.26,127.167,acetazoleamide,CC(=O)Nc1nnc(S(N)(=O)=O)s1
1654,-1.83,0.13,139.651,methazolamide,CC(=O)N=c1sc(S(N)(=O)=O)nn1C
1660,-2.7,0.0339,175.532,sulfapyridine,Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1
1675,-1.99,-1.22,143.416,sulfaguanidine,N=C(N)NS(=O)(=O)c1ccc(N)cc1
1676,-1.23,-0.96,140.755,sulfanilacetamide,CC(=O)NS(=O)(=O)c1ccc(N)cc1
1683,-1.66,-0.11,145.062,asulam,COC(=O)NS(=O)(=O)c1ccc(N)cc1
1685,-0.83,1.19,121.244,allicin,C=CCSS(=O)CC=C
1690,0.54,-0.85,111.047,acephate,COP(=O)(NC(C)=O)SC
1700,-3.09,2.25,170.433,thiometon,CCSCCSP(=S)(OC)OC
1704,-2.42,2.83,99.921,diethyldisulfide,CCSSCC
1705,-1.44,1.77,74.953,dimethyldisulfide,CSSC
1707,-3.9,1.75,181.635,thiram,CN(C)C(=S)SSC(=S)N(C)C
1708,-3.96,4.27,130.779,Acenaphthalene  ,C1=Cc2cccc3cccc1c23
1709,1.58,-1.23,40.535,Acetamide  ,CC(N)=O
1710,0.26,-0.45,30.833,Acetonitrile  ,CC#N
1711,-1.28,1.66,96.963,Acetophenone  ,CC(=O)c1ccccc1
1712,0.97,-0.01,42.637,Acrolein  ,C=CC=O
1713,0.57,-0.01,42.637,Acrylaldehyde  ,C=CC=O
1714,0.98,-0.78,52.363,Acrylamide  ,C=CC(N)=O
1715,0.15,0.19,42.661,Acrylonitrile  ,C=CC#N
1716,-1.89,2.3,97.536,Amyl acetate  ,CCCCCOC(C)=O
1717,-4.15,4.44,133.827,t-Amylbenzene  ,CCC(C)(C)c1ccccc1
1719,-1.85,2.13,88.198,Anisole  ,COc1ccccc1
1720,-6.39,4.68,155.091,Anthracene  ,c1ccc2cc3ccccc3cc2c1
1721,-5.19,3.38,156.923,Anthraquinone  ,O=C1c2ccccc2C(=O)c2ccccc21
1722,-1.19,1.64,84.479,Benzaldehyde  ,O=Cc1ccccc1
1723,-0.96,0.74,94.205,Benzamide  ,NC(=O)c1ccccc1
1724,-1.64,2.22,71.407,Benzene  ,c1ccccc1
1725,-6.68,5.39,185.105,Benzo[a]fluorene  ,c1ccc2c(c1)Cc1c-2ccc2ccccc12
1728,-8.04,5.39,185.105,Benzo[b]fluorene  ,c1ccc2c(c1)Cc1cc3ccccc3cc1-2
1729,-1.0,1.65,84.50299999999999,Benzonitrile  ,N#Cc1ccccc1
1730,-3.12,3.18,150.63299999999995,Benzophenone  ,O=C(c1ccccc1)c1ccccc1
1733,-4.62,4.7,162.529,Bibenzyl  ,c1ccc(CCc2ccccc2)cc1
1734,-4.31,3.98,137.561,Biphenyl  ,c1ccc(-c2ccccc2)cc1
1735,-2.43,2.56,75.921,1-Bromo-2-methylpropane  ,CC(C)CBr
1736,-1.85,2.18,76.60300000000002,1-Bromo-3-chloropropane  ,ClCCCBr
1737,-2.89,3.09,88.405,1-Bromo-3-methylbutane  ,CC(C)CCBr
1738,-2.18,2.48,109.518,3-Bromo-4-hydroxybenzaldehyde  ,O=Cc1ccc(O)c(Br)c1
1739,-2.55,2.99,92.139,Bromobenzene  ,Brc1ccccc1
1740,-2.37,2.74,75.921,1-Bromobutane  ,CCCCBr
1741,-3.19,3.5,105.305,2-Bromochlorobenzene  ,Clc1ccccc1Br
1742,-3.21,3.54,105.305,3-Bromochlorobenzene  ,Clc1cccc(Br)c1
1743,-0.89,1.41,51.635,Bromochloromethane  ,ClCBr
1744,-1.54,2.02,64.801,Bromodichloromethane  ,ClC(Cl)Br
1745,-1.09,1.68,50.953,Bromoethane  ,CCBr
1746,-1.73,2.21,63.437,1-Bromopropane  ,CCCBr
1747,-1.59,2.03,63.437,2-Bromopropane  ,CC(C)Br
1748,-3.52,3.45,104.623,m-Bromotoluene  ,Cc1cccc(Br)c1
1749,-2.95,2.88,55.18899999999999,Butane  ,CCCC
1750,0.0,0.88,59.496,1-Butanol  ,CCCCO
1751,0.43,0.69,59.496,2-Butanol  ,CCC(C)O
1752,-0.42,0.8,88.771,2-Butoxyethanol  ,CCCCOCCO
1753,-1.24,1.77,85.052,Butyl acetate  ,CCCCOC(C)=O
1754,-4.06,4.27,121.343,Butyl benzene  ,CCCCc1ccccc1
1755,-3.66,3.91,121.343,t-Butyl benzene  ,CC(C)(C)c1ccccc1
1756,-3.89,4.09,121.343,2-Butyl benzene  ,CCC(C)c1ccccc1
1757,-0.01,0.91,55.777,Butyraldehyde  ,CCCC=O
1758,-1.88,2.13,117.117,Camphor  ,CC12CCC(CC1=O)C2(C)C
1759,-1.3,1.97,80.745,Caproaldehyde  ,CCCCCC=O
1760,-2.36,3.03,105.713,Caprylaldehyde  ,CCCCCCCC=O
1761,-2.29,2.86,70.40100000000002,Carbon tetrachloride  ,ClC(Cl)(Cl)Cl
1762,-1.32,1.61,64.119,1-Chloro-2-Bromoethane  ,ClCCBr
1763,-2.51,2.73,80.839,2-Chloro-2-methylbutane  ,CCC(C)(C)Cl
1764,-2.0,2.38,68.355,1-Chloro-2-methylpropane  ,CC(C)CCl
1765,-2.92,2.6,100.284,1-Chloro-4-nitrobenzene  ,O=[N+]([O-])c1ccc(Cl)cc1
1766,-2.46,2.68,101.364,2-Chloroanisole  ,COc1ccccc1Cl
1767,-2.78,2.96,101.364,3-Chloroanisole  ,COc1cccc(Cl)c1
1768,-2.78,2.82,101.364,4-Chloroanisole  ,COc1ccc(Cl)cc1
1769,-2.41,2.81,84.573,Chlorobenzene  ,Clc1ccccc1
1770,-4.54,4.45,150.727,o-Chlorobiphenyl  ,Clc1ccccc1-c1ccccc1
1771,-4.88,4.54,150.727,m-Chlorobiphenyl  ,Clc1cccc(-c2ccccc2)c1
1772,-5.2,4.55,150.727,p-Chlorobiphenyl  ,Clc1ccc(-c2ccccc2)cc1
1773,-2.03,2.56,68.355,1-Chlorobutane  ,CCCCCl
1774,-1.96,2.38,68.355,2-Chlorobutane  ,CCC(C)Cl
1775,-5.87,5.1,152.559,2-Chlorodibenzo-p-dioxin  ,Clc1ccc2c(c1)Oc1ccccc1O2
1776,-1.9,2.2,72.367,Chlorodibromomethane  ,ClC(Br)Br
1777,-4.78,4.59,155.034,2-Chlorodiphenyl ether  ,Clc1ccccc1Oc1ccccc1
1778,-3.12,3.63,93.323,1-Chlorohexane  ,CCCCCCCl
1779,-2.73,3.09,80.839,1-Chloropentane  ,CCCCCCl
1780,-2.63,2.91,80.839,2-Chloropentane  ,CCCC(C)Cl
1781,-2.63,2.91,80.839,3-Chloropentane  ,CCC(Cl)CC
1782,-1.47,2.03,55.871,1-Chloropropane  ,CCCCl
1783,-1.41,1.85,55.871,2-Chloropropane  ,CC(C)Cl
1784,-1.36,1.65,55.215,3-Chloropropylene  ,C=CCCl
1785,-3.52,3.27,97.057,m-Chlorotoluene  ,Cc1cccc(Cl)c1
1786,-3.52,3.27,97.057,o-Chlorotoluene  ,Cc1ccccc1Cl
1787,-3.08,3.27,97.057,p-Chlorotoluene  ,Cc1ccc(Cl)cc1
1789,-8.06,5.91,196.933,Chrysene  ,c1ccc2c(c1)ccc1c3ccccc3ccc21
1792,-1.73,1.39,106.316,Coumarin  ,O=c1ccc2ccccc2o1
1793,-1.97,2.3,72.063,"1,4-Cyclohexadiene  ",C1=CCC=CC1
1794,-3.1,3.39,73.375,Cyclohexane  ,C1CCCCC1
1795,-0.44,1.34,77.682,Cyclohexanol  ,OC1CCCCC1
1796,-0.6,0.76,73.96300000000002,Cyclohexanone  ,O=C1CCCCC1
1797,-2.59,2.89,72.719,Cyclohexene  ,C1=CCCCC1
1798,-2.64,2.82,60.89100000000001,Cyclopentane  ,C1CCCC1
1799,-2.1,2.33,60.235,Cyclopentene  ,C1=CCCC1
1803,-4.44,4.12,135.086,Dibenzofuran  ,c1ccc2c(c1)oc1ccccc12
1804,-5.34,4.38,139.393,Dibenzo-p-dioxin  ,c1ccc2c(c1)Oc1ccccc1O2
1805,-5.21,4.38,153.145,Dibenzothiophene  ,c1ccc2c(c1)sc1ccccc12
1806,-3.5,3.63,112.871,"1,2-Dibromobenzene  ",Brc1ccccc1Br
1807,-3.54,3.72,112.871,"1,3-Dibromobenzene  ",Brc1cccc(Br)c1
1808,-4.07,3.79,112.871,"1,4-Dibromobenzene  ",Brc1ccc(Br)cc1
1810,-1.68,2.08,71.685,"1,2-Dibromoethane  ",BrCCBr
1811,-1.32,2.07,71.029,"1,2-Dibromoethylene  ",BrC=CBr
1812,-1.17,1.54,59.201,Dibromomethane  ,BrCBr
1813,-2.08,2.56,84.169,"1,3-Dibromopropane  ",BrCCCBr
1814,-2.15,2.43,84.169,"1,2-Dibromopropane  ",CC(Br)CBr
1815,-1.85,3.11,109.432,Dibutyl ether  ,CCCCOCCCC
1816,-2.59,3.03,118.197,Dibutylketone  ,CCCCC(=O)CCCC
1817,-2.69,2.46,94.005,"2,3-DiChloro-2-methylbutane  ",CC(Cl)C(C)(C)Cl
1818,-0.11,0.66,73.344,"1,3-DiChloro-2-propanol  ",OC(CCl)CCl
1819,-3.31,3.38,114.53,"2,3-Dichloroanisole  ",COc1cccc(Cl)c1Cl
1820,-3.1,3.24,114.53,"2,6-Dichloroanisole  ",COc1c(Cl)cccc1Cl
1821,-3.02,3.28,97.739,"1,2-Dichlorobenzene  ",Clc1ccccc1Cl
1822,-3.07,3.42,97.739,"1,3-Dichlorobenzene  ",Clc1cccc(Cl)c1
1823,-3.31,3.34,97.739,"1,4-Dichlorobenzene  ",Clc1ccc(Cl)cc1
1824,-5.25,5.04,163.893,"2,4-Dichlorobiphenyl  ",Clc1ccc(-c2ccccc2)c(Cl)c1
1825,-6.56,5.12,163.893,"4,4'-Dichlorobiphenyl  ",Clc1ccc(-c2ccc(Cl)cc2)cc1
1826,-5.27,4.93,163.893,"2,2'-Dichlorobiphenyl  ",Clc1ccccc1-c1ccccc1Cl
1827,-5.24,4.95,163.893,"2,5-Dichlorobiphenyl  ",Clc1ccc(Cl)c(-c2ccccc2)c1
1828,-5.28,5.02,163.893,"2,4'-Dichlorobiphenyl  ",Clc1ccc(-c2ccccc2Cl)cc1
1829,-5.8,5.11,163.893,"3,3'-Dichlorobiphenyl  ",Clc1cccc(-c2cccc(Cl)c2)c1
1830,-6.39,4.99,163.893,"3,4-Dichlorobiphenyl  ",Clc1ccc(-c2ccccc2)cc1Cl
1831,-5.21,4.94,163.893,"2,6-Dichlorobiphenyl  ",Clc1cccc(Cl)c1-c1ccccc1
1832,-2.4,2.6,81.521,"1,1-Dichlorobutane  ",CCCC(Cl)Cl
1833,-2.7,2.11,81.521,"2,3-Dichlorobutane  ",CC(Cl)C(C)Cl
1834,-7.21,5.29,161.418,"2,8-Dichlorodibenzofuran  ",Clc1ccc2oc3ccc(Cl)cc3c2c1
1837,-1.99,2.19,44.953,Dichlorodifluoromethane  ,FC(F)(Cl)Cl
1838,-5.06,4.98,168.2,"2,6-Dichlorodiphenyl ether  ",Clc1cccc(Cl)c1Oc1ccccc1
1839,-5.52,5.19,168.2,"2,4'-Dichlorodiphenyl ether  ",Clc1ccc(Oc2ccccc2Cl)cc1
1840,-1.29,1.53,56.553,"1,1-Dichloroethane  ",CC(Cl)Cl
1841,-1.06,1.41,56.553,"1,2-Dichloroethane  ",ClCCCl
1842,-1.64,1.77,55.897,"1,1-Dichloroethylene  ",C=C(Cl)Cl
1843,-1.3,1.74,55.897,"1,2-Dichloroethylene  ",ClC=CCl
1844,-1.12,2.09,112.16,"2,2'-Dichloroethyl ether  ",ClC(Cl)COCC(Cl)Cl
1845,-0.63,1.19,44.069,Dichloromethane  ,ClCCl
1846,-1.62,2.0,69.03699999999999,"1,3-Dichloropropane  ",ClCCCCl
1847,-1.6,1.76,69.03699999999999,"1,2-Dichloropropane  ",CC(Cl)CCl
1848,-3.46,3.67,131.321,"4,5-Dichloroveratrole  ",COc1cc(Cl)c(Cl)cc1OC
1849,-0.77,0.62,88.771,"1,2-Diethoxyethane  ",CCOCCOCC
1850,-0.43,1.14,88.771,"1,1-Diethoxyethane  ",CCOC(C)OCC
1851,-3.75,4.2,121.343,"1,4-Diethylbenzene  ",CCc1ccc(CC)cc1
1852,-0.09,0.98,59.496,Diethyl ether  ,CCOCC
1853,-2.35,2.7,156.101,Diethyl phthalate  ,CCOC(=O)c1ccccc1C(=O)OCC
1857,-1.1,1.68,84.464,Diisopropyl ether  ,CC(C)OC(C)C
1858,-1.3,1.6,93.229,Diisopropylketone  ,CC(C)C(=O)C(C)C
1859,-2.32,1.77,118.061,"2,5-Dimethoxybenzaldehyde  ",COc1ccc(OC)c(C=O)c1
1860,0.48,-0.27,51.319,Dimethoxymethane  ,COCOC
1861,-1.04,1.57,84.464,"2,2-Dimethyl-1-Butanol  ",CCC(C)(C)CO
1862,-0.5,1.57,84.464,"3,3-Dimethyl-1-Butanol  ",CC(C)(C)CCO
1863,-1.52,2.1,96.948,"2,2-Dimethyl-1-pentanol  ",CCCC(C)(C)CO
1864,-1.6,2.1,96.948,"2,4-Dimethyl-1-pentanol  ",CC(C)CC(C)CO
1865,-1.55,2.1,96.948,"4,4-Dimethyl-1-pentanol  ",CC(C)(C)CCCO
1866,-0.4,2.1,96.948,"2,2-Dimethyl-1-pentanol  ",CCCC(C)(C)CO
1867,-0.62,1.39,84.464,"3,3-Dimethyl-2-Butanol  ",CC(O)C(C)(C)C
1868,-0.41,1.39,84.464,"2,3-Dimethyl-2-Butanol  ",CC(C)C(C)(C)O
1869,-0.92,1.92,96.948,"2,4-Dimethyl-2-pentanol  ",CC(C)CC(C)(C)O
