Expt,ClogP,Polarizability,Name,smiles
-1.966,-0.7,137.997,None,NC(=O)NS(=O)(=O)c1ccc(N)cc1
-1.185,2.05,174.00400000000002,None,CCOC(=O)C(C)(C)NC(=O)c1ccccc1
-2.668,0.92,153.343,None,CCOC(=O)Oc1ccc(NC(C)=O)cc1
-0.745,-0.26,150.28,None,CC1(C(=O)O)NCCc2cc(O)c(O)cc21
-1.9140000000000001,2.42,167.81,None,CCC(C)(C(=O)O)N1C(=O)c2ccccc2C1=O
-4.398,2.05,168.82299999999998,None,CCOc1ccc2nc(S(N)(=O)=O)sc2c1
-3.53,3.22,199.78099999999998,None,O=C(c1ccccc1I)N(O)c1ccccc1
-2.528,-0.96,139.539,None,NS(=O)(=O)c1ccc(S(N)(=O)=O)cc1
-1.3880000000000001,1.77,187.93400000000003,None,COc1ccc(C(O)C(O)c2ccccc2)cc1
-3.222,1.35,166.415,None,CC(=O)NC(COC(=O)c1ccccc1)C(=O)O
-1.0959999999999999,-0.45,163.069,None,NC(Cc1ccc(O)cc1)C(=O)NCC(=O)O
-0.893,0.64,164.46400000000003,None,COc1ccc(CC2NC(=O)N(C)C2=O)cc1
-2.832,4.36,202.37,None,O=C(O)C(Oc1ccccc1Cl)Oc1ccccc1Cl
-5.906000000000001,4.0,200.702,None,COc1cc(Oc2ccc(Cl)cc2Cl)ccc1[N+](=O)[O-]
-0.7290000000000001,0.29,152.553,None,CCOC(=O)N1CCN(C(=O)OCC)CC1
-1.788,0.12,176.03099999999998,None,CCNC(=S)N1CCN(C(=O)OCC)CC1
-6.542999999999999,3.68,197.207,None,O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Cl)cc1
-0.46,-1.77,132.69,None,CNC(=S)NC1C(=O)NC(=O)NC1=O
-3.741,4.95,262.651,None,CC(C)CC(NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O
-2.517,0.31,237.36,None,CC(=O)NS(=O)(=O)c1ccc(NC(=O)c2ccccc2C(=O)O)cc1
-3.656,2.71,160.135,None,CCC1(CC)OC(=O)c2cc([N+](=O)[O-])ccc21
-2.416,2.27,118.061,None,COC(=O)c1ccc(OC)cc1
-4.156000000000001,4.42,194.65,None,CCCCC(CCCC)(CCCC)C(=O)NO
-3.049,2.61,135.964,None,COC(=O)c1ccc(N(C)C)cc1
-2.14,1.53,122.368,None,COc1cccc(C(=O)O)c1OC
-0.843,-0.4,119.506,None,NS(=O)(=O)c1ccc(NO)cc1
-0.466,2.37,163.733,None,O=S(=O)(O)c1ccc2oc3ccccc3c2c1
-2.727,2.61,164.666,None,O=C(c1ccccc1)N(O)c1ccccc1
-1.4069999999999998,0.78,149.036,None,CC(=O)NC(Cc1ccccc1)C(=O)O
-3.502,2.32,166.351,None,CC(C)c1ccc(NC(=O)N(C)C)cc1
-0.397,1.0,123.544,None,O=C(O)c1ccc(C(=O)O)c(C(=O)O)c1
-0.7440000000000001,2.78,155.231,None,CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1
-1.4680000000000002,-0.22,132.094,None,NC(Cc1ccc(O)c(O)c1)C(=O)O
-1.86,1.61,174.00400000000002,None,CCOC(=O)C(Cc1ccccc1)NC(C)=O
-1.784,2.36,191.31900000000002,None,CCN(CC)CC(=O)Nc1c(C)cccc1C
-3.4739999999999998,2.81,192.98,None,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1
-5.275,3.8,165.605,None,Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1
-3.57,3.24,215.25799999999998,None,CCN(CC)C(=O)C(C)Oc1cccc2ccccc12
-2.97,0.0339,175.532,None,Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1
-3.332,2.6,231.981,None,CCOC(=O)C(Cc1ccc(O)cc1)NC(=O)c1ccccc1
-0.932,0.66,190.167,None,Cc1ccc(S(=O)(=O)NC(CCC(=O)O)C(=O)O)cc1
-1.9069999999999998,1.02,194.798,None,O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl
-2.312,1.06,196.575,None,CCN(CC)C(=O)Cn1cc(Br)c(=O)c(Br)c1
-3.177,2.04,225.34099999999998,None,CCN(CC)C(=O)Cn1cc(I)c(=O)c(I)c1
-2.199,0.38,175.497,None,O=S(=O)(O)c1cc(I)c(O)c2ncccc12
-2.3569999999999998,2.18,168.83900000000003,None,C=CCC1(C(C)CCC)C(=O)NC(=O)NC1=O
-3.345,4.24,194.65,None,CCCCC(CC)CC(CC)(CC)C(=O)NO
-5.222,4.42,194.65,None,CCCCCCCCC(CC)(CC)C(=O)NO
-4.0,3.87,194.65,None,CC(C)CC(CC(C)C)(CC(C)C)C(=O)NO
-2.824,4.42,194.65,None,CCCCCCC(CCC)(CCC)C(=O)NO
-4.796,4.42,194.65,None,CCCCCCCCCCC(C)(C)C(=O)NO
-1.157,1.16,122.368,None,O=C(OCCO)c1ccccc1O
-1.7830000000000001,0.16,122.368,None,COc1cc(C(=O)CO)ccc1O
-2.169,1.23,166.893,None,CCCCC1(CCO)C(=O)NC(=S)NC1=O
-2.925,0.89,168.011,None,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1
-0.679,-0.69,159.63299999999998,None,O=C(O)CC1(O)CC(=O)N(c2ccccc2)C1=O
-3.346,2.82,185.9,None,CCC(CC)(Cc1ccc(C)cc1)C(=O)NO
0.48700000000000004,-1.07,166.93900000000002,None,CN(C)C(=O)c1cccc(C(=O)N(C)C)c1
-0.912,-0.0905,140.859,None,O=C(NC(CO)C(=O)O)c1ccccc1
-3.0060000000000002,3.25,188.74400000000003,None,O=C(O)c1ccccc1C(=O)c1ccc(Br)cc1
-1.766,-1.69,106.75200000000001,None,O=c1[nH]cc(NS(=O)(=O)O)c(=O)[nH]1
-2.886,3.01,185.9,None,CCCC(CCC)(C(=O)NO)c1ccccc1
-3.523,2.68,185.9,None,Cc1cc(C)c(CC(C)(C)C(=O)NO)c(C)c1
-3.2289999999999996,2.71,189.46099999999998,None,CN(CC(=O)O)C(=S)SCc1ccccc1
-2.693,2.15,185.125,None,CCC1(CC)C(=O)N(C)N(c2ccccc2)C1=O
-3.117,2.0,120.7,None,COc1ccc(OC)c([N+](=O)[O-])c1
-3.819,3.76,181.06900000000002,None,CCCOC(=O)c1ccccc1C(=O)OCCC
-8.559,8.01,280.941,None,CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC
-6.369,1.99,265.558,None,CC1CC2C(C(O)CC3(C)C2CCC3(O)C(=O)CO)C2(C)C=CC(=O)C=C12
-2.224,2.13,160.917,None,CCCCCCCCNCC(O)CO
-2.639,2.66,173.40099999999998,None,CCCCCCCCCNCC(O)CO
-3.109,3.19,185.885,None,CCCCCCCCCCNCC(O)CO
-0.9620000000000001,-0.63,131.506,None,CNCC(O)c1ccc(O)c(O)c1
-1.615,0.84,154.455,None,CC(C)(NC(=O)c1ccccc1)C(N)=O
0.508,-1.9,166.93900000000002,None,CN(C)C(=O)c1ccccc1C(=O)N(C)C
-5.059,3.13,192.98,None,O=C(O)CCC(=O)c1ccc(-c2ccccc2)cc1
-3.405,3.14,192.98,None,CCOC(=O)c1ccccc1C(=O)c1ccccc1
-2.557,1.58,179.377,None,CC(C)CCC1(CCO)C(=O)NC(=S)NC1=O
-2.375,1.76,179.377,None,CCCCCC1(CCO)C(=O)NC(=S)NC1=O
-1.791,0.72,165.05200000000002,None,O=C(O)CN1C(=O)NC(=O)C1Cc1ccccc1
0.266,-0.92,166.93900000000002,None,CN(C)C(=O)c1ccc(C(=O)N(C)C)cc1
-4.489,3.79,204.12900000000002,None,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1
-2.8680000000000003,0.0854,167.765,None,Nc1ccc(S(=O)(=O)Nc2nncs2)cc1
-2.873,4.0,132.003,None,COc1c(O)cc(Cl)c(Cl)c1Cl
-0.36700000000000005,-1.62,114.48,None,NC(=O)NC1(O)NC(=O)NC1(O)C(=O)O
-3.085,2.11,191.861,None,CCCC(C)CC1(CCO)C(=O)NC(=S)NC1=O
-3.1430000000000002,2.11,191.861,None,CCC(CC)CC1(CCO)C(=O)NC(=S)NC1=O
-0.644,0.34,182.195,None,Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1
-1.811,2.51,210.64700000000002,None,Nc1ccc(S(=O)(=O)Nc2ccc(I)nc2)cc1
-1.5219999999999998,-0.88,178.953,None,Cc1c(NC(N)=O)c(=O)n(-c2ccccc2)n1C
-3.998,2.94,213.79,None,CC12CCC3c4ccc(O)cc4CCC3C1CC(O)C2O
-2.7880000000000003,2.92,215.185,None,CC12C=CC(=O)C=C1CCC1C2CCC2(C)C(=O)CCC12
-3.658,3.92,132.003,None,COc1cc(Cl)c(Cl)c(Cl)c1O
-2.911,1.59,162.05700000000002,None,CN1C(=O)NC(=O)C(C)(C2=CCCCC2)C1=O
-2.102,1.82,144.299,None,CC(=O)C(Oc1ccccc1Cl)C(=O)O
-4.45,0.51,180.24900000000002,None,Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1
-2.937,1.94,124.807,None,O=C1C=Cc2ccccc2C1=NO
-4.37,4.33,144.487,None,COc1cc(Cl)c(Cl)c(Cl)c1OC
-3.159,0.86,174.83,None,CC(=O)Nc1ccc2nc(S(N)(=O)=O)sc2c1
-3.903,3.09,235.93400000000003,None,CN1c2ccccc2C(O)(c2ccccc2)c2ccccc21
-1.48,0.0537,135.44,None,O=C(O)c1ccccc1C(=O)OCCO
-1.545,2.15,165.983,None,O=C(O)CSC(CC(=O)O)c1ccccc1
-6.001,4.36,196.043,None,COc1ccc(O)c(C(=O)C=Cc2ccccc2)c1
-3.0010000000000003,2.18,174.541,None,CCC1(C2=CCCCCC2)C(=O)NC(=O)NC1=O
-2.274,0.8,194.679,None,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1
-2.318,-0.43,194.679,None,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(C)n1
-3.1439999999999997,0.8,194.679,None,Cc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1C
-3.165,2.76,126.309,None,COC(=O)c1ccc(O)c(Br)c1
-3.1210000000000004,1.04,192.733,None,CCc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1
-1.6440000000000001,1.23,161.52,None,CC(CCC(=O)O)NC(=O)c1ccccc1
-2.825,2.35,232.045,None,O=C(O)c1ccccc1C(=O)OCCOC(=O)c1ccccc1C(=O)O
-1.883,1.01,180.495,None,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C
-1.74,1.36,119.615,None,CC(=O)Nc1ccc(C)cc1F
-1.359,1.93,119.615,None,CC(=O)Nc1ccc(F)cc1C
-3.2089999999999996,0.72,143.781,None,COc1cc([N+](=O)[O-])c2c(c1OC)C(=O)OC2
-2.873,2.48,118.743,None,COC(=O)c1ccc(O)c(Cl)c1
-3.585,0.98,144.72899999999998,None,CC(=O)CC(C)=Nc1ccc(O)cc1
-0.544,0.26,132.094,None,O=C(NCCO)c1cc(O)ccc1O
-3.535,2.6,198.197,None,CCC1(CC)C(=O)N(c2ccccc2)N=C1OC(C)=O
-3.8510000000000004,2.52,168.668,None,O=C(O)CCC(=O)c1ccc2ccccc2c1
-1.598,1.25,126.675,None,COC(=O)c1cc(O)c(OC)c(O)c1
-2.057,0.58,155.929,None,Nc1ccc2c(O)cccc2c1S(=O)(=O)O
0.706,-0.0691,109.884,None,O=C(O)Cc1cc(O)ccc1O
-3.716,0.63,201.088,None,CC(=O)Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1
0.298,1.02,134.748,None,CN(C)c1cccc(S(=O)(=O)O)c1
-2.2880000000000003,0.94,122.956,None,COc1c(C(=O)O)cccc1C(=O)O
-2.536,0.42,151.622,None,Nc1ccc2cccc(S(=O)(=O)O)c2c1
-2.747,0.42,151.622,None,Nc1ccc2c(S(=O)(=O)O)cccc2c1
0.009000000000000001,0.0419,153.343,None,CC(=O)NC(Cc1ccc(O)cc1)C(=O)O
-2.169,-0.55,139.539,None,NS(=O)(=O)c1cccc(S(N)(=O)=O)c1
-3.9419999999999997,3.98,191.176,None,Cc1ccc(S(=O)(=O)Oc2ccccc2C)cc1
-0.731,-0.4,163.069,None,NCC(=O)NC(Cc1ccc(O)cc1)C(=O)O
-4.446000000000001,3.07,207.35,None,COc1cc(NC(=O)c2cccnc2)c2ncccc2c1
-3.553,0.74,144.72899999999998,None,CC(=O)CC(C)=Nc1ccccc1O
-3.2110000000000003,2.22,126.119,None,CCOc1ccc([N+](=O)[O-])cc1N
-3.813,3.99,155.513,None,CCCCCOC(=O)c1ccc(O)cc1
-3.949,4.52,167.997,None,CCCCCCOC(=O)c1ccc(O)cc1
-2.155,-0.84,128.27100000000002,None,NC(=O)c1cccc(S(N)(=O)=O)c1
-3.638,1.75,170.085,None,Nc1ccccc1C=Nc1ccccc1O
-4.073,5.05,180.481,None,CCCCCCCOC(=O)c1ccc(O)cc1
-3.0469999999999997,0.97,129.917,None,COS(=O)(=O)c1ccc(C(=O)O)cc1
-6.042000000000001,4.4,201.46200000000002,None,Nc1ccccc1C(=O)OCC=Cc1ccccc1
-1.413,-0.0842,146.278,None,NC(C(=O)NCC(=O)O)c1ccccc1
-3.8810000000000002,3.81,209.488,None,CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1
-1.886,0.8,209.437,None,CC(=O)CC(C)=Nc1ccc(N=C(C)CC(C)=O)cc1
-3.177,2.39,226.58,None,O=c1[nH]cnc2nc(-c3ccccc3)c(-c3ccccc3)nc12
-3.9130000000000003,3.22,269.099,None,CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1
-3.9210000000000003,4.04,243.13099999999997,None,O=C(O)CN(C(=S)SCc1ccccc1)c1ccccc1
-3.4139999999999997,1.39,205.217,None,CC(C)c1nnc(NS(=O)(=O)c2ccc(N)cc2)s1
-3.3080000000000003,1.57,205.217,None,CCCc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1
-2.656,3.19,227.99099999999999,None,COC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)O)NC(=O)C(F)(F)F
-3.841,0.81,124.807,None,NC1=CC(=O)C(=O)c2ccccc21
-4.2219999999999995,5.58,192.965,None,CCCCCCCCOC(=O)c1ccc(O)cc1
-3.0780000000000003,-0.33,136.93200000000002,None,O=C(O)CCP(=O)(O)c1ccccc1
-4.235,3.03,178.545,None,CC(=O)Nc1ccc2c(c1)Cc1ccccc1-2
-0.985,1.78,135.566,None,CC(=O)Nc1cc(Cl)ccc1[N+](=O)[O-]
-1.492,1.2,161.54399999999998,None,N#CCCNC(Cc1ccccc1)C(=O)O
-4.021,3.3,197.75599999999997,None,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1
-3.3139999999999996,3.11,140.692,None,COC(=O)c1ccc(O)c(I)c1
-3.2230000000000003,3.01,131.227,None,CCOC(=O)c1ccc(O)c(Cl)c1
-3.492,3.64,153.17600000000002,None,CCOC(=O)c1ccc(O)c(I)c1
-3.687,4.17,165.66,None,CCCOC(=O)c1ccc(O)c(I)c1
-1.8259999999999998,-0.00909,203.921,None,CCNC(=O)Nc1c(C)n(C)n(-c2ccccc2)c1=O
-2.302,-0.83,128.27100000000002,None,NC(=O)c1ccc(S(N)(=O)=O)cc1
-3.903,4.7,178.144,None,CCCCOC(=O)c1ccc(O)c(I)c1
-3.823,1.92,217.701,None,CC(C)Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1
-4.418,3.9,190.31599999999997,None,Cc1ccc(C(=O)N(O)c2ccc(Cl)cc2)cc1
-3.6719999999999997,3.56,190.998,None,O=C(c1ccc(Cl)cc1Cl)N(O)c1ccccc1
-4.1930000000000005,4.51,236.518,None,CCCCOCN(C(=O)CCl)c1c(CC)cccc1CC
-6.005,2.22,257.344,None,O=C(O)c1ccc(P(=O)(c2ccccc2)c2ccc(C(=O)O)cc2)cc1
-3.0789999999999997,0.57,206.13400000000001,None,NS(=O)(=O)c1ccccc1-c1nc2ccccc2c(=O)[nH]1
-4.169,2.33,223.553,None,CC(C)=NNC(=O)NC1c2ccccc2Oc2ccccc21
-1.4080000000000001,-1.75,104.63600000000001,None,NC1C(O)C(O)C(O)C(O)C1O
-2.7230000000000003,1.31,135.89600000000002,None,O=C(O)C=CC(=O)Nc1ccccc1
-4.066,1.29,178.118,None,O=C(O)c1ccc(P(=O)(O)c2ccccc2)cc1
-4.151,1.33,211.62599999999998,None,CC(=O)Nc1ccc(S(=O)(=O)Nc2nc(C)cs2)cc1
-3.0469999999999997,2.92,199.06599999999997,None,CCc1cccc(CC)c1N(COC)C(=O)CCl
-3.6510000000000002,1.57,212.865,None,Nc1ccc(S(=O)(=O)Nc2ncc3c(n2)CCCC3)cc1
-0.045,-0.25,181.843,None,CN1C(=O)C(Cc2ccc(O)cc2)N(CC(=O)O)C1=O
-1.575,1.36,213.005,None,CC(C)CC(N)C(=O)NC(Cc1ccc(O)cc1)C(=O)O
-0.66,1.2,165.56099999999998,None,CN(C)CCNC(=O)NC1CCCCC1
-2.351,2.71,195.62599999999998,None,CCN(CC)CC(C)OC(=O)c1ccc(N)cc1
-2.384,2.71,195.62599999999998,None,CCN(CC)C(C)COC(=O)c1ccc(N)cc1
-2.069,1.31,213.005,None,CC(C)CC(NC(=O)C(N)Cc1ccc(O)cc1)C(=O)O
-1.489,1.23,254.172,None,CC12CCC(=O)C=C1CCC1C3CCC(O)(C(=O)CO)C3(C)CC(O)C12F
-1.629,1.05,228.889,None,CCCCNC(=O)Nc1c(C)n(C)n(-c2ccccc2)c1=O
-1.3230000000000002,0.97,151.85299999999998,None,NC(=O)SCC(=O)Nc1ccccc1
-3.847,1.24,162.509,None,O=C(c1ccco1)c1no[n+]([O-])c1C(=O)c1ccco1
-0.484,0.26,170.722,None,O=C(O)CC(O)(CC(=O)O)C(=O)Nc1ccccc1
-0.297,0.0414,138.215,None,CC1C(=O)CCC2C(O)CCC(O)C12
-2.39,1.52,131.455,None,CC(C)C1CCC(=NO)C(=NO)C1
-3.965,2.41,156.423,None,CCC(C)(C)C1CCC(=NO)C(=NO)C1
-6.406000000000001,3.63,193.875,None,CC(C)(C)CC(C)(C)C1CCC(=NO)C(=NO)C1
-1.022,-0.086,144.578,None,CNC(Cc1ccc(O)c(O)c1)C(=O)O
-3.943,3.84,206.50799999999998,None,O=C(c1cccc2ccccc12)N(O)c1ccccc1
-2.885,2.96,197.734,None,CC(=O)NC(CSc1ccc(Cl)c(Cl)c1)C(=O)O
-2.7030000000000003,1.37,161.989,None,O=C(O)CCNC(=O)Nc1ccc([N+](=O)[O-])cc1
-2.311,3.01,197.734,None,CC(=O)NC(CSc1c(Cl)cccc1Cl)C(=O)O
-1.679,0.95,203.915,None,N#CCCN(CCC#N)C(Cc1ccc(O)cc1)C(=O)O
-5.083,3.98,274.97900000000004,None,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(OC(=O)CCC(=O)O)CCC12
-3.845,1.87,266.0,None,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO
-2.908,2.23,231.206,None,O=C(O)CN1C(=O)N(c2ccccc2)C(=O)C1Cc1ccccc1
-1.5230000000000001,1.56,117.705,None,CC1(C)C(=O)C(=O)C2CCC1C2
-1.256,1.43,130.545,None,CCOC(=O)C(O)c1ccccc1
-1.781,0.5,122.012,None,CC12CCC(CC1=O)C2(C)C(=O)O
-2.523,1.52,137.157,None,CC12CCC(C(=NO)C1=NO)C2(C)C
-0.885,0.82,138.094,None,CC(C(=O)O)S(=O)(=O)c1ccccc1
-1.225,0.26,153.343,None,CC(O)C(NC(=O)c1ccccc1)C(=O)O
-1.225,1.36,153.499,None,O=C(O)CSC(C(=O)O)c1ccccc1
0.385,1.24,149.036,None,CC(CC(=O)Nc1ccccc1)C(=O)O
-2.096,2.08,186.488,None,CCN(CC)C(=O)C(C)OC(=O)c1ccccc1
-0.865,0.35,168.481,None,CC(C(=O)N(C)C)S(=O)(=O)c1ccccc1
-1.74,1.33,165.827,None,COC(C)C(NC(=O)c1ccccc1)C(=O)O
-2.158,0.64,153.343,None,O=C(O)CNC(Cc1ccccc1)C(=O)O
-3.551,3.56,157.559,None,CC(Oc1cc(Cl)c(Cl)cc1Cl)C(=O)O
-1.795,0.57,152.263,None,CC(NC(=O)c1cccc([N+](=O)[O-])c1)C(=O)O
-2.594,-0.0934,157.65,None,O=C(O)CNC(Cc1ccc(O)cc1)C(=O)O
-2.1109999999999998,1.77,217.53099999999998,None,CC(=O)C=C(C)NC1CCCCC1NC(C)=CC(C)=O
-3.102,1.89,232.942,None,OCC(O)C(O)C(O)C=NN(c1ccccc1)c1ccccc1
-4.155,2.88,248.835,None,CC(O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C
-4.3469999999999995,2.88,270.682,None,Cc1ccc(C2(O)CCN(CCCC(=O)c3ccc(F)cc3)CC2)cc1
-4.823,5.0,291.25,None,CC(CCC(=O)O)C1CCC2C3CC(O)C4CC(O)CCC4(C)C3CCC12C
-3.569,4.66,291.25,None,CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C
-4.806,4.66,291.25,None,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C
-3.409,4.69,266.987,None,O=C(O)C(SCCSC(C(=O)O)c1ccccc1)c1ccccc1
-1.469,-0.64,198.351,None,NC(Cc1ccc(O)cc1)C(=O)NCC(=O)NCC(=O)O
-2.3040000000000003,1.21,245.107,None,Cc1c(NC(=O)Nc2ccccc2)c(=O)n(-c2ccccc2)n1C
-1.787,0.52,206.81099999999998,None,CCC1(c2ccccc2)C(=O)NC(=O)N(CC(O)CO)C1=O
-1.983,3.29,151.20600000000002,None,Cc1cc(C(=O)CC(C)C)ccc1O
-1.324,1.14,118.971,None,CC1CCC(C)C(=NO)C1=NO
-1.8330000000000002,1.18,118.971,None,CCC1CCC(=NO)C(=NO)C1
-5.436,5.07,260.295,None,COc1cc(O)c(CC=C(C)C)c2c1C(=O)CC(c1ccc(O)cc1)O2
-3.389,3.29,138.793,None,CCOC(=O)c1ccc(O)c(Br)c1
-3.325,2.21,172.843,None,NC(=O)Cc1ccc(-c2ccccc2)cc1
-3.378,3.54,143.711,None,CCCOC(=O)c1ccc(O)c(Cl)c1
-3.51,3.83,151.27700000000002,None,CCCOC(=O)c1ccc(O)c(Br)c1
-3.072,3.02,246.678,None,O=S1(=O)OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21
-2.798,2.5,137.947,None,C=CCOc1ccc([N+](=O)[O-])cc1N
-1.161,-0.49,133.20600000000002,None,COc1ccc(N(C)C(N)=O)cc1
-6.237,3.86,231.753,None,CCOP(=S)(OCC)Oc1ccc2c(C)c(Cl)c(=O)oc2c1
-1.743,2.01,141.181,None,NC(=O)NN=CCOC1CCCCC1
-1.6580000000000001,0.0437,145.69,None,CCOc1ccc(N(C)C(N)=O)cc1
-3.818,3.29,151.08700000000002,None,CCCCOc1ccc([N+](=O)[O-])cc1N
-1.526,0.7,134.748,None,COc1ccc(C)cc1S(N)(=O)=O
-3.514,4.07,156.195,None,CCCCOC(=O)c1ccc(O)c(Cl)c1
-3.673,4.36,163.761,None,CCCCOC(=O)c1ccc(O)c(Br)c1
-3.16,2.69,149.286,None,Cc1cc(Cl)ccc1OCC(O)=S
-3.9539999999999997,4.61,168.679,None,CCCCCOC(=O)c1ccc(O)c(Cl)c1
-4.096,4.89,176.245,None,CCCCCOC(=O)c1ccc(O)c(Br)c1
-4.223,5.24,190.628,None,CCCCCOC(=O)c1ccc(O)c(I)c1
-2.657,2.57,138.60299999999998,None,CC(C)Oc1ccc([N+](=O)[O-])cc1N
-3.634,3.14,157.579,None,O=[N+]([O-])c1ccc(O)cc1-c1ccccc1
-1.639,-0.13,143.513,None,CC(C(N)=O)S(=O)(=O)c1ccccc1
-3.9530000000000003,3.27,157.579,None,O=[N+]([O-])c1c(O)cccc1-c1ccccc1
-1.854,0.58,158.174,None,CCOc1ccc(N(CC)C(N)=O)cc1
-2.685,2.78,149.968,None,OC(=S)COc1ccc(Cl)cc1Cl
-4.087,5.14,181.16299999999998,None,CCCCCCOC(=O)c1ccc(O)c(Cl)c1
-4.224,5.42,188.729,None,CCCCCCOC(=O)c1ccc(O)c(Br)c1
-4.428,5.77,203.112,None,CCCCCCOC(=O)c1ccc(O)c(I)c1
-2.997,0.27,155.362,None,COc1cccc(OCC(O)CO)c1OC
-3.411,3.86,148.79399999999998,None,COc1c(O)c(OC)c(Cl)c(Cl)c1Cl
-2.015,1.89,140.859,None,CN(C)c1ccc(C(=O)O)cc1C(=O)O
-4.228,5.67,193.64700000000002,None,CCCCCCCOC(=O)c1ccc(O)c(Cl)c1
-4.419,5.95,201.213,None,CCCCCCCOC(=O)c1ccc(O)c(Br)c1
-4.559,6.3,215.59599999999998,None,CCCCCCCOC(=O)c1ccc(O)c(I)c1
-1.209,0.74,127.26299999999999,None,COc1cc(C(=O)O)c(C(=O)O)cc1O
-2.285,1.44,170.515,None,O=S(=O)(c1cccc(O)c1)c1ccccc1O
-2.33,0.45,170.515,None,O=S(=O)(c1cccc(O)c1)c1cccc(O)c1
-0.33,0.5,144.265,None,CS(=O)(=O)NS(=O)(=O)C1CCCCC1
-4.375,6.2,206.13099999999997,None,CCCCCCCCOC(=O)c1ccc(O)c(Cl)c1
-4.518,6.48,213.697,None,CCCCCCCCOC(=O)c1ccc(O)c(Br)c1
-4.672,6.83,228.08,None,CCCCCCCCOC(=O)c1ccc(O)c(I)c1
-3.42,3.06,208.11,None,CCN(CC)C(C)C(C)OC(=O)c1ccc(N)cc1
-3.458,3.38,174.00400000000002,None,CCCCOC(=O)c1ccc(NC(C)=O)cc1
-2.957,3.41,163.134,None,OC(=S)COc1cc(Cl)c(Cl)cc1Cl
-1.5230000000000001,2.52,186.113,None,CC(=O)OC1C(C2COC(C)(C)O2)OC2OC(C)(C)OC21
-2.41,2.94,193.94099999999997,None,O=C(Nc1ccccc1)C(O)COc1ccccc1
-3.3689999999999998,2.87,193.94099999999997,None,CCOc1ccccc1C(=O)N(O)c1ccccc1
-2.351,0.57,216.047,None,NCCNc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1
-1.669,1.46,156.416,None,O=C1CC(c2ccccc2)CC(=O)C1[N+](=O)[O-]
-1.396,-0.67,178.05599999999998,None,Nc1ccc(S(=O)(=O)NC(CO)(CO)CO)cc1
-3.1,1.23,188.016,None,CNC(=N)NS(=O)(=O)c1ccc2ccccc2c1
-0.56,0.69,184.31799999999998,None,CC(C)(NC(=O)c1ccccc1)C(=O)NCC(=O)O
-2.995,3.99,185.083,None,O=C(O)c1c(Cl)cccc1N=Nc1ccc(O)cc1
-1.645,2.74,208.69799999999998,None,CCN(CC)CCOC(=O)c1ccc(NC(C)=O)cc1
-2.877,0.79,240.90099999999998,None,CCOC(=O)Cc1sc(NS(=O)(=O)c2ccc(N)cc2)nc1C
-4.495,3.25,235.679,None,Cc1ccc2ccccc2c1NS(=O)(=O)c1ccc(N)cc1
-3.097,5.96,229.22299999999998,None,Cc1ccc(NC(=O)C(O)(O)C(=O)Nc2ccc(C)cc2)cc1
-2.022,3.58,279.159,None,O=C(O)C(NCCCCCNC(C(=O)O)c1ccccc1)c1ccccc1
-1.156,0.85,120.7,None,O=[N+]([O-])c1cc(CCO)ccc1O
-2.3,-1.06,167.00599999999997,None,Nc1nc(O)c2ncn(C3C=CC(CO)C3)c2n1
-2.403,0.0285,180.269,None,NS(=O)(=O)c1cc(S(=O)(=O)c2ccc(O)cc2)co1
